Portfolio,Open,High,Low,Close,Adj Close,Volume
Gold,1269.30,1277.40,1269.20,1269.20,1269.20,63
Gold,1276.70,1277.30,1276.70,1277.30,1277.30,480
Gold,1273.50,1280.10,1273.50,1279.90,1279.90,805
Gold,1278.00,1281.30,1277.60,1278.30,1278.30,19
Gold,1286.00,1286.00,1277.60,1281.00,1281.00,149
Gold,1286.80,1292.00,1286.70,1291.80,1291.80,10
Gold,1294.20,1294.20,1275.30,1282.70,1282.70,34
Gold,1286.80,1286.80,1286.60,1286.80,1286.80,2
Gold,1280.50,1283.20,1278.20,1283.20,1283.20,54
Gold,1279.40,1289.30,1279.20,1289.30,1289.30,102
Gold,1284.70,1284.70,1284.70,1284.70,1284.70,null
Gold,1291.20,1291.20,1286.30,1287.10,1287.10,11
Gold,1292.40,1293.90,1289.10,1289.10,1289.10,7
Gold,1290.10,1292.70,1286.20,1286.20,1286.20,3
Gold,1291.60,1291.60,1291.60,1291.60,1291.60,2
Gold,1291.60,1292.70,1288.50,1291.00,1291.00,10
Gold,1281.30,1281.30,1281.30,1281.30,1281.30,3
Gold,1282.50,1283.30,1282.50,1282.50,1282.50,7
Gold,1281.70,1283.90,1278.70,1283.10,1283.10,14
Gold,1279.10,1279.10,1278.50,1279.10,1279.10,1
Gold,1297.40,1297.40,1297.40,1297.40,1297.40,null
Gold,1300.80,1307.10,1298.40,1302.40,1302.40,54
Gold,1308.20,1308.20,1308.20,1308.20,1308.20,213607
Gold,1310.40,1323.40,1308.10,1309.90,1309.90,54958
Gold,1320.00,1325.40,1316.70,1319.70,1319.70,197
Gold,1320.30,1320.70,1315.40,1316.90,1316.90,878
Gold,1318.10,1318.10,1308.30,1314.30,1314.30,675
Gold,1311.10,1315.10,1311.00,1314.20,1314.20,362
Gold,1312.50,1313.50,1305.00,1309.50,1309.50,358
Gold,1302.90,1310.40,1302.20,1309.40,1309.40,203
Gold,1309.50,1314.00,1307.80,1313.70,1313.70,122
Gold,1313.40,1313.40,1304.70,1307.00,1307.00,119
Gold,1310.00,1312.00,1307.60,1309.20,1309.20,109
Gold,1311.60,1316.00,1308.10,1310.80,1310.80,143
Gold,1305.00,1311.80,1301.60,1309.80,1309.80,858
Gold,1313.60,1318.80,1313.60,1318.10,1318.10,190
Gold,1320.90,1340.10,1320.50,1340.10,1340.10,390
Gold,1342.20,1344.00,1338.00,1343.30,1343.30,581
Gold,1331.30,1334.90,1320.90,1323.50,1323.50,414
Gold,1324.20,1331.30,1321.00,1329.20,1329.20,718
Gold,1329.20,1331.60,1325.60,1325.90,1325.90,185
Gold,1323.30,1325.50,1323.30,1325.10,1325.10,939
Gold,1327.70,1327.90,1316.50,1317.70,1317.70,604
Gold,1321.10,1323.70,1311.50,1312.80,1312.80,141
Gold,1312.20,1312.20,1288.90,1296.40,1296.40,110
Gold,1285.50,1287.00,1281.90,1284.80,1284.80,28
Gold,1287.00,1287.00,1282.00,1282.00,1282.00,114
Gold,1287.10,1287.10,1282.60,1284.90,1284.90,14
Gold,1281.00,1284.60,1281.00,1283.80,1283.80,11
Gold,1292.10,1297.40,1291.60,1297.00,1297.00,10
Gold,1291.00,1291.00,1288.80,1288.80,1288.80,9
Gold,1294.70,1296.30,1294.70,1296.30,1296.30,1
Gold,1307.50,1307.50,1307.50,1307.50,1307.50,null
Gold,1293.40,1293.40,1293.40,1293.40,1293.40,1
Gold,1300.90,1304.70,1300.50,1301.80,1301.80,26
Gold,1297.30,1302.20,1297.30,1300.30,1300.30,8
Gold,1306.90,1306.90,1304.80,1305.00,1305.00,20
Gold,1300.70,1300.70,1300.50,1300.50,1300.50,2
Gold,1306.10,1306.10,1306.10,1306.10,1306.10,null
Gold,1311.60,1311.60,1311.60,1311.60,1311.60,null
Gold,1320.70,1322.90,1320.70,1321.90,1321.90,19
Gold,1315.60,1315.60,1314.30,1314.30,1314.30,1
Gold,1309.90,1309.90,1309.90,1309.90,1309.90,206263
Gold,1308.40,1311.10,1287.70,1289.80,1289.80,87798
Gold,1289.60,1298.50,1286.10,1293.00,1293.00,1265
Gold,1291.80,1295.90,1285.70,1288.40,1288.40,675
Gold,1286.30,1290.90,1284.50,1290.00,1290.00,525
Gold,1291.40,1293.10,1287.50,1289.90,1289.90,172
Gold,1290.60,1292.60,1279.50,1289.00,1289.00,269
Gold,1292.00,1292.00,1283.60,1290.40,1290.40,181
Gold,1292.20,1302.10,1291.80,1297.10,1297.10,63
Gold,1298.50,1304.90,1298.50,1303.50,1303.50,30
Gold,1304.00,1309.10,1301.50,1309.10,1309.10,66
Gold,1307.00,1307.10,1288.60,1288.60,1288.60,420
Gold,1293.40,1293.40,1289.20,1290.60,1290.60,607
Gold,1284.80,1287.30,1282.30,1286.80,1286.80,523
Gold,1285.20,1285.20,1272.20,1272.60,1272.60,643
Gold,1273.50,1273.50,1271.60,1272.20,1272.20,308
Gold,1270.80,1273.60,1270.10,1271.90,1271.90,27
Gold,1273.50,1273.50,1273.50,1273.50,1273.50,147
Gold,1266.40,1269.80,1266.00,1269.30,1269.30,206
Gold,1268.40,1275.50,1267.80,1275.50,1275.50,518
Gold,1280.60,1280.80,1275.80,1275.80,1275.80,95
Gold,1284.90,1284.90,1284.90,1284.90,1284.90,804
Gold,1284.80,1284.90,1277.10,1278.60,1278.60,568
Gold,1281.70,1283.30,1280.80,1282.80,1282.80,114
Gold,1278.70,1283.30,1278.70,1281.40,1281.40,70
Gold,1269.20,1270.80,1266.60,1269.70,1269.70,63
Gold,1270.10,1279.20,1270.10,1279.20,1279.20,15
Gold,1282.20,1282.20,1280.30,1281.70,1281.70,12
Gold,1280.50,1283.50,1280.50,1283.50,1283.50,8
Gold,1279.40,1279.40,1279.40,1279.40,1279.40,5
Gold,1278.90,1285.00,1278.80,1283.50,1283.50,38
Gold,1285.40,1286.50,1283.30,1285.70,1285.70,6
Gold,1286.70,1300.10,1281.80,1300.10,1300.10,56
Gold,1297.80,1297.80,1294.70,1294.70,1294.70,6
Gold,1296.90,1296.90,1296.00,1296.30,1296.30,55
Gold,1285.20,1285.40,1285.00,1285.00,1285.00,3
Gold,1280.00,1280.00,1274.50,1274.50,1274.50,1
Gold,1276.10,1276.10,1276.10,1276.10,1276.10,20
Gold,1272.00,1272.00,1272.00,1272.00,1272.00,null
Gold,1273.60,1273.60,1273.60,1273.60,1273.60,null
Gold,1284.80,1284.80,1284.80,1284.80,1284.80,null
Gold,1283.00,1283.00,1283.00,1283.00,1283.00,9
Gold,1276.50,1276.50,1276.50,1276.50,1276.50,null
Gold,1280.60,1280.60,1280.60,1280.60,1280.60,189694
Gold,1279.40,1288.30,1273.90,1287.10,1287.10,55573
Gold,1287.70,1306.40,1287.50,1305.80,1305.80,2814
Gold,1307.00,1327.80,1307.00,1322.70,1322.70,812
Gold,1324.30,1328.60,1320.80,1323.40,1323.40,302
Gold,1328.90,1343.30,1326.30,1328.30,1328.30,622
Gold,1330.80,1338.70,1326.20,1337.60,1337.60,161
Gold,1333.10,1347.70,1329.80,1341.20,1341.20,240
Gold,1335.80,1336.50,1324.10,1324.70,1324.70,268
Gold,1328.40,1328.40,1319.10,1326.40,1326.40,201
Gold,1326.90,1334.50,1326.90,1331.90,1331.90,139
Gold,1331.60,1341.10,1331.60,1339.20,1339.20,157
Gold,1345.40,1355.40,1339.30,1340.10,1340.10,914
Gold,1339.00,1340.30,1335.00,1338.70,1338.70,76
Gold,1349.30,1349.30,1341.60,1346.60,1346.60,29
Gold,1344.00,1344.60,1344.00,1344.60,1344.60,129
Gold,1381.50,1392.90,1379.50,1392.90,1392.90,76
Gold,1406.00,1406.00,1390.30,1396.20,1396.20,35
Gold,1406.00,1420.60,1402.10,1414.30,1414.30,125
Gold,1418.10,1433.30,1414.90,1414.90,1414.90,105
Gold,1407.20,1413.30,1405.80,1411.60,1411.60,1333
Gold,1407.00,1410.80,1399.80,1408.40,1408.40,437
Gold,1408.30,1422.00,1408.30,1409.70,1409.70,356
Gold,1386.60,1395.80,1382.80,1385.60,1385.60,214
Gold,1391.10,1418.40,1390.80,1404.60,1404.60,38
Gold,null,null,null,null,null,null
Gold,1418.30,1418.30,1390.20,1396.70,1396.70,20
Gold,1395.90,1397.00,1393.60,1397.00,1397.00,14
Gold,1394.50,1397.50,1386.20,1397.50,1397.50,53
Gold,1409.90,1410.10,1409.90,1410.10,1410.10,50
Gold,1424.00,1424.00,1404.30,1404.30,1404.30,6
Gold,1405.60,1410.10,1405.60,1409.90,1409.90,8
Gold,1414.40,1415.00,1411.40,1411.40,1411.40,25
Gold,1413.60,1413.70,1405.00,1409.20,1409.20,13
Gold,1404.60,1421.30,1404.60,1421.30,1421.30,6
Gold,1422.30,1444.20,1419.50,1426.10,1426.10,66
Gold,1440.50,1442.00,1425.10,1425.10,1425.10,22
Gold,1425.30,1425.30,1424.00,1425.30,1425.30,1
Gold,1418.60,1421.30,1416.30,1420.10,1420.10,5
Gold,1422.80,1422.80,1422.80,1422.80,1422.80,20
Gold,1413.90,1413.90,1413.90,1413.90,1413.90,4
Gold,1422.80,1423.00,1418.50,1418.50,1418.50,5
Gold,1419.60,1419.60,1419.60,1419.60,1419.60,224267
Gold,1426.30,1433.90,1422.10,1429.70,1429.70,73874
Gold,1431.30,1435.80,1411.20,1426.10,1426.10,3294
Gold,1411.30,1445.20,1400.90,1420.90,1420.90,2431
Gold,1448.00,1448.00,1432.30,1445.60,1445.60,1873
Gold,1440.40,1469.70,1440.40,1464.60,1464.60,1008
Gold,1469.70,1475.00,1457.70,1472.40,1472.40,460
Gold,1473.50,1509.90,1473.20,1507.30,1507.30,824
Gold,1498.40,1508.50,1492.00,1497.70,1497.70,367
Gold,1506.20,1507.50,1495.60,1496.60,1496.60,74
Gold,1496.00,1514.90,1488.10,1505.30,1505.30,257
Gold,1510.40,1531.40,1483.70,1502.20,1502.20,672
Gold,1500.00,1520.50,1497.00,1515.90,1515.90,328
Gold,1519.80,1522.70,1510.60,1519.60,1519.60,87
Gold,1524.60,1524.60,1504.70,1512.50,1512.50,1815
Gold,1507.20,1507.60,1492.90,1500.40,1500.40,205
Gold,1497.50,1506.10,1497.50,1504.60,1504.60,486
Gold,1504.90,1505.00,1498.80,1504.60,1504.60,350
Gold,1495.10,1497.30,1493.80,1497.30,1497.30,686
Gold,1493.50,1527.60,1493.50,1526.60,1526.60,983
Gold,1543.20,1543.30,1524.30,1526.30,1526.30,334
Gold,1530.50,1542.10,1528.50,1541.00,1541.00,166
Gold,1538.10,1538.10,1537.80,1537.80,1537.80,2756
Gold,1537.50,1549.30,1519.60,1526.50,1526.50,704
Gold,1524.60,1530.40,1516.70,1519.10,1519.10,276
Gold,1522.90,1547.30,1521.00,1545.90,1545.90,139
Gold,1549.00,1553.20,1534.80,1550.30,1550.30,46
Gold,1551.00,1551.10,1511.10,1515.40,1515.40,125
Gold,1517.30,1526.00,1504.50,1506.20,1506.20,54
Gold,1509.00,1513.00,1498.00,1502.20,1502.20,69
Gold,1498.50,1498.50,1486.90,1490.30,1490.30,23
Gold,1491.70,1496.60,1490.20,1494.40,1494.40,8
Gold,1499.50,1515.40,1498.70,1498.70,1498.70,27
Gold,1490.90,1490.90,1486.90,1490.90,1490.90,1
Gold,1506.60,1506.80,1496.90,1503.10,1503.10,21
Gold,1497.90,1505.10,1497.90,1505.10,1505.10,3
Gold,1508.90,1509.40,1489.30,1507.50,1507.50,8
Gold,1496.10,1502.40,1496.10,1498.40,1498.40,10
Gold,1503.00,1507.30,1503.00,1507.30,1507.30,2
Gold,1515.50,1523.70,1515.50,1523.70,1523.70,5
Gold,1515.10,1533.00,1515.10,1532.10,1532.10,25
Gold,1527.60,1527.90,1504.60,1504.60,1504.60,25
Gold,1507.50,1507.50,1507.50,1507.50,1507.50,8178
Gold,1504.20,1506.10,1485.60,1499.10,1499.10,7827
Gold,1495.90,1495.90,1463.50,1465.70,1465.70,1078
Gold,1468.70,1485.50,1458.30,1482.00,1482.00,219
Gold,1476.60,1503.70,1474.10,1501.00,1501.00,205
Gold,1497.40,1518.20,1496.60,1507.10,1507.10,1213
Gold,1505.60,1508.70,1497.10,1506.20,1506.20,233
Gold,1504.80,1505.80,1489.10,1497.70,1497.70,121
Gold,1489.40,1506.30,1489.30,1497.20,1497.20,46
Gold,1507.70,1507.70,1498.40,1506.10,1506.10,120
Gold,1511.20,1511.20,1490.60,1494.80,1494.80,78
Gold,1491.90,1494.90,1476.90,1482.70,1482.70,57
Gold,1484.40,1493.50,1481.30,1491.70,1491.70,400
Gold,1488.90,1495.40,1476.60,1477.60,1477.60,367
Gold,1482.00,1488.00,1480.00,1488.00,1488.00,383
Gold,1486.20,1493.20,1485.80,1492.30,1492.30,271
Gold,1487.30,1489.10,1486.60,1488.20,1488.20,82
Gold,1489.90,1489.90,1481.50,1482.40,1482.40,72
Gold,1483.40,1483.50,1481.70,1481.70,1481.70,99
Gold,1486.40,1490.30,1486.40,1489.90,1489.90,67
Gold,1490.50,1501.20,1485.90,1498.90,1498.90,115
Gold,1501.40,1514.30,1499.00,1499.50,1499.50,93
Gold,1504.10,1504.10,1490.00,1490.00,1490.00,37
Gold,1485.90,1487.00,1485.90,1487.00,1487.00,425
Gold,1487.20,1495.40,1481.00,1493.20,1493.20,320
Gold,1496.10,1513.10,1496.10,1511.40,1511.40,210
Gold,1511.00,1511.60,1503.00,1508.00,1508.00,235
Gold,1511.60,1511.60,1508.00,1508.00,1508.00,101
Gold,1507.10,1507.10,1480.80,1480.80,1480.80,31
Gold,1483.20,1491.00,1483.20,1490.20,1490.20,567
Gold,1489.10,1489.10,1464.20,1464.20,1464.20,581
Gold,1469.10,1469.10,1461.30,1461.30,1461.30,21
Gold,1461.00,1461.00,1449.30,1455.50,1455.50,22
Gold,1454.90,1454.90,1447.10,1452.10,1452.10,6
Gold,1456.80,1463.30,1456.80,1461.70,1461.70,56
Gold,1463.80,1471.80,1463.70,1471.80,1471.80,83
Gold,1469.10,1469.10,1467.30,1467.30,1467.30,13
Gold,1472.00,1472.00,1469.70,1470.90,1470.90,141
Gold,1467.70,1474.30,1467.70,1473.30,1473.30,18
Gold,1472.60,1474.50,1467.30,1473.30,1473.30,31
Gold,1463.10,1463.10,1463.10,1463.10,1463.10,16
Gold,1468.60,1468.60,1463.10,1463.10,1463.10,19
Gold,1457.10,1457.10,1455.50,1456.60,1456.60,14
Gold,1459.80,1459.80,1459.80,1459.80,1459.80,346362
Gold,1461.10,1461.90,1452.00,1453.40,1453.40,88364
Gold,null,null,null,null,null,null
Gold,1462.80,1464.40,1453.30,1462.30,1462.30,2172
Gold,1461.60,1480.40,1459.50,1478.20,1478.20,146
Gold,1477.50,1483.40,1471.20,1474.00,1474.00,613
Gold,1474.70,1478.00,1472.30,1476.90,1476.90,907
Gold,1475.00,1476.00,1458.20,1459.10,1459.10,899
Gold,1458.80,1464.20,1458.60,1459.30,1459.30,1461
Gold,1460.70,1467.20,1460.70,1462.60,1462.60,367
Gold,1463.10,1475.40,1463.10,1469.40,1469.40,393
Gold,1475.10,1483.90,1463.70,1466.70,1466.70,955
Gold,1463.10,1475.90,1463.10,1475.60,1475.60,468
Gold,1473.80,1475.30,1473.80,1475.00,1475.00,99
Gold,1474.10,1476.90,1474.00,1474.60,1474.60,410
Gold,1472.60,1472.60,1472.60,1472.60,1472.60,250
Gold,1475.90,1478.90,1473.30,1478.20,1478.20,319
Gold,1476.70,1478.10,1474.70,1474.70,1474.70,118
Gold,1482.30,1482.50,1479.90,1482.50,1482.50,391
Gold,null,null,null,null,null,null
Gold,1505.20,1512.30,1505.00,1509.30,1509.30,126
Gold,1513.80,1513.80,1513.80,1513.80,1513.80,839
Gold,1512.60,1515.10,1510.00,1514.50,1514.50,446
Gold,1513.80,1523.40,1513.80,1519.50,1519.50,301
Gold,1518.10,1528.70,1518.00,1524.50,1524.50,214
Gold,1530.10,1552.70,1530.10,1549.20,1549.20,107
Gold,1580.00,1580.00,1560.40,1566.20,1566.20,416
Gold,1558.30,1576.30,1558.30,1571.80,1571.80,47
Gold,1579.70,1604.20,1552.30,1557.40,1557.40,236
Gold,1555.70,1555.70,1543.30,1551.70,1551.70,54
Gold,1551.20,1558.80,1545.40,1557.50,1557.50,16
Gold,1557.40,1558.00,1548.40,1548.40,1548.40,48
Gold,1546.70,1546.70,1534.90,1542.40,1542.40,32
Gold,1548.00,1553.90,1545.60,1552.10,1552.10,11
Gold,1555.70,1556.10,1548.50,1549.00,1549.00,98
Gold,1554.10,1558.80,1553.60,1558.80,1558.80,108
Gold,1559.30,1566.20,1551.00,1556.40,1556.40,45
Gold,1549.80,1557.10,1549.80,1555.30,1555.30,42
Gold,1553.10,1564.60,1552.20,1564.60,1564.60,15
Gold,1556.30,1571.10,1556.30,1571.10,1571.10,43
Gold,1584.30,1584.50,1576.80,1576.80,1576.80,22
Gold,1576.40,1576.40,1569.20,1569.20,1569.20,3
Gold,1569.80,1569.80,1569.80,1569.80,1569.80,251274
Gold,1576.80,1585.00,1571.40,1583.50,1583.50,62336
Gold,1573.40,1589.00,1570.00,1582.90,1582.90,1095
Gold,1592.90,1593.30,1568.20,1577.20,1577.20,1062
Gold,1577.70,1577.70,1547.80,1550.40,1550.40,978
Gold,1553.20,1560.70,1547.70,1557.80,1557.80,1305
Gold,1553.60,1565.60,1551.60,1565.10,1565.10,110
Gold,1564.90,1571.90,1560.50,1568.60,1568.60,431
Gold,1569.30,1574.70,1568.60,1574.70,1574.70,128
Gold,1570.90,1571.10,1561.90,1565.60,1565.60,440
Gold,1565.20,1568.70,1561.00,1567.40,1567.40,36
Gold,1570.20,1575.10,1570.20,1575.10,1575.10,74
Gold,1575.80,1582.70,1574.80,1582.70,1582.70,68
Gold,1579.80,1604.30,1579.80,1600.00,1600.00,310
Gold,1600.60,1610.50,1599.70,1607.50,1607.50,542
Gold,1606.50,1621.00,1603.00,1616.60,1616.60,117
Gold,1619.30,1645.00,1619.30,1644.60,1644.60,186
Gold,1657.00,1686.60,1650.00,1672.40,1672.40,435
Gold,1645.10,1653.70,1632.30,1646.90,1646.90,409
Gold,1644.00,1648.10,1636.40,1640.00,1640.00,199
Gold,1641.10,1658.00,1638.50,1640.00,1640.00,707
Gold,1640.30,1642.50,1564.10,1564.10,1564.10,289
Gold,1583.90,1608.30,1574.30,1592.30,1592.30,537
Gold,1594.50,1645.30,1594.00,1642.10,1642.10,610
Gold,1645.40,1645.90,1631.30,1641.10,1641.10,83
Gold,1637.30,1672.90,1637.20,1666.40,1666.40,154
Gold,1670.80,1686.20,1647.20,1670.80,1670.80,175
Gold,1696.10,1701.60,1657.70,1674.50,1674.50,161
Gold,1671.60,1674.60,1643.00,1659.10,1659.10,48
Gold,1656.60,1666.50,1635.00,1641.40,1641.40,47
Gold,1637.00,1647.50,1566.40,1589.30,1589.30,256
Gold,1574.90,1589.80,1513.80,1515.70,1515.70,89
Gold,1569.10,1569.10,1452.10,1485.90,1485.90,193
Gold,1469.30,1537.70,1469.30,1524.90,1524.90,122
Gold,1537.50,1542.00,1477.30,1477.30,1477.30,333
Gold,1481.50,1491.60,1471.00,1478.60,1478.60,262
Gold,1483.50,1484.00,1483.50,1484.00,1484.00,14
Gold,1505.30,1567.00,1490.20,1567.00,1567.00,51
Gold,1592.70,1685.50,1592.70,1660.20,1660.20,442
Gold,1676.50,1676.50,1631.10,1632.30,1632.30,476
Gold,1660.50,1660.50,1650.10,1650.10,1650.10,3
Gold,1623.90,1623.90,1623.90,1623.90,1623.90,100638
Gold,1641.20,1652.80,1607.20,1622.00,1622.00,16389
Gold,1618.70,1621.00,1576.00,1583.40,1583.40,2874
Gold,1570.00,1600.00,1570.00,1578.20,1578.20,2158
Gold,1590.90,1631.20,1586.00,1625.70,1625.70,1294
Gold,1624.50,1636.00,1619.80,1633.70,1633.70,643
Gold,1629.10,1696.70,1625.90,1677.00,1677.00,1063
Gold,1695.70,1724.40,1658.00,1664.80,1664.80,1144
Gold,1669.70,1677.00,1662.50,1665.40,1665.40,747
Gold,1662.70,1736.20,1662.70,1736.20,1736.20,825
Gold,1722.00,1756.80,1710.70,1744.80,1744.80,696
Gold,1756.80,1775.00,1739.50,1756.70,1756.70,675
Gold,1739.40,1744.90,1722.70,1727.20,1727.20,642
Gold,1731.00,1750.60,1715.00,1720.40,1720.40,162
Gold,1715.70,1725.00,1684.90,1689.20,1689.20,223
Gold,1686.00,1701.60,1680.00,1701.60,1701.60,106
Gold,1697.00,1707.10,1659.90,1678.20,1678.20,666
Gold,1696.00,1728.70,1684.80,1728.70,1728.70,453
Gold,1734.00,1745.10,1733.30,1733.30,1733.30,482
Gold,1744.00,1744.00,1714.50,1723.50,1723.50,221
Gold,1731.90,1731.90,1711.90,1711.90,1711.90,169
Gold,1716.60,1716.60,1707.10,1710.50,1710.50,1255
Gold,1710.00,1713.50,1702.00,1703.40,1703.40,373
Gold,1719.30,1719.30,1680.80,1684.20,1684.20,327
Gold,1686.60,1701.50,1670.50,1694.50,1694.50,337
Gold,1702.60,1709.00,1699.60,1706.90,1706.90,320
Gold,1701.50,1704.40,1697.20,1704.40,1704.40,82
Gold,1704.00,1704.00,1684.20,1684.20,1684.20,469
Gold,1686.20,1721.80,1685.60,1721.80,1721.80,853
Gold,1726.20,1728.90,1703.80,1709.90,1709.90,330
Gold,1702.30,1704.50,1690.20,1695.30,1695.30,749
Gold,1699.30,1713.10,1699.30,1704.40,1704.40,324
Gold,1702.00,1721.30,1701.90,1713.90,1713.90,431
Gold,1724.30,1743.10,1720.50,1738.10,1738.10,672
Gold,1739.70,1753.40,1739.70,1753.40,1753.40,719
Gold,1755.70,1770.50,1731.80,1731.80,1731.80,229
Gold,1744.20,1749.50,1744.20,1744.20,1744.20,167
Gold,1751.60,1752.10,1745.60,1750.60,1750.60,16
Gold,1746.80,1746.80,1720.50,1720.50,1720.50,528
Gold,1726.60,1734.60,1726.60,1734.60,1734.60,6
Gold,1726.40,1726.40,1704.80,1704.80,1704.80,39
Gold,1685.60,1710.30,1685.60,1710.30,1710.30,137416
Gold,1709.30,1727.80,1705.00,1713.30,1713.30,23355
Gold,1718.80,1738.30,1715.10,1736.90,1736.90,1526
Gold,1740.40,1747.00,1727.10,1737.80,1737.80,871
Gold,1743.00,1745.50,1721.80,1725.20,1725.20,741
Gold,1726.30,1726.30,1684.50,1697.80,1697.80,2755
Gold,1694.50,1718.90,1694.50,1718.90,1718.90,807
Gold,1711.80,1711.80,1668.60,1676.20,1676.20,1502
Gold,1679.10,1699.40,1675.90,1698.30,1698.30,587
Gold,1694.60,1720.90,1692.00,1714.70,1714.70,690
Gold,1716.10,1740.80,1711.90,1713.30,1713.30,718
Gold,1737.20,1744.10,1720.00,1732.00,1732.00,347
Gold,1724.90,1743.00,1724.90,1729.30,1729.30,318
Gold,1730.00,1730.00,1703.30,1720.30,1720.30,188
Gold,1726.30,1729.60,1722.40,1729.60,1729.60,22
Gold,1714.70,1729.20,1714.70,1729.20,1729.20,51
Gold,1730.50,1734.10,1717.30,1724.80,1724.80,110
Gold,1723.70,1750.70,1723.50,1745.90,1745.90,1329
Gold,1755.20,1767.60,1750.50,1756.70,1756.70,1356
Gold,1755.40,1776.30,1754.20,1772.10,1772.10,666
Gold,1778.30,1783.10,1764.50,1765.80,1765.80,961
Gold,1761.70,1764.80,1759.80,1762.10,1762.10,207
Gold,1766.00,1772.50,1764.70,1772.50,1772.50,640
Gold,1779.80,1780.20,1774.30,1774.80,1774.80,584
Gold,1777.30,1793.20,1774.40,1793.00,1793.00,986
Gold,1793.60,1798.00,1765.80,1773.20,1773.20,331
Gold,1773.40,1784.00,1768.70,1784.00,1784.00,215
Gold,1788.20,1790.10,1788.20,1788.50,1788.50,172
Gold,1789.30,1804.20,1783.30,1804.20,1804.20,751
Gold,1801.50,1817.90,1801.50,1815.50,1815.50,209
Gold,1816.10,1819.80,1799.20,1799.20,1799.20,396
Gold,1805.50,1805.50,1797.70,1798.20,1798.20,236
Gold,1805.00,1811.00,1805.00,1811.00,1811.00,164
Gold,1791.00,1811.50,1791.00,1810.60,1810.60,339
Gold,1806.10,1813.50,1806.10,1811.40,1811.40,167
Gold,1810.90,1810.90,1794.30,1798.70,1798.70,146
Gold,1798.50,1810.10,1798.50,1808.30,1808.30,24
Gold,1807.00,1817.30,1807.00,1815.90,1815.90,89
Gold,1822.00,1842.40,1822.00,1842.40,1842.40,117
Gold,1858.10,1867.00,1854.70,1864.10,1864.10,213
Gold,1868.70,1890.30,1868.50,1889.10,1889.10,133
Gold,1884.30,1897.30,1884.30,1897.30,1897.30,474
Gold,1901.70,1938.00,1901.50,1931.00,1931.00,364
Gold,1931.50,1944.70,1928.60,1944.70,1944.70,825
Gold,1953.20,1953.50,1952.60,1953.50,1953.50,209835
Gold,1963.40,1965.10,1930.00,1942.30,1942.30,28853
Gold,1948.60,1981.10,1948.00,1962.80,1962.80,2914
Gold,1984.30,1984.30,1955.50,1966.00,1966.00,683
Gold,1971.00,2016.20,1968.80,2001.20,2001.20,201
Gold,2024.00,2050.20,2011.00,2031.10,2031.10,1422
Gold,2045.50,2063.00,2040.00,2051.50,2051.50,294
Gold,2040.10,2055.00,2009.60,2010.10,2010.10,808
Gold,2026.40,2043.80,2017.50,2024.40,2024.40,233
Gold,2012.40,2016.00,1904.00,1932.60,1932.60,971
Gold,1923.00,1946.60,1871.60,1934.90,1934.90,404
Gold,1921.50,1957.40,1916.90,1956.70,1956.70,71
Gold,1938.70,1947.40,1937.00,1937.00,1937.00,201
Gold,1949.60,1985.00,1949.60,1985.00,1985.00,97
Gold,2001.10,2002.80,1972.10,1999.40,1999.40,92
Gold,1980.00,1980.00,1938.70,1958.70,1958.70,347
Gold,1941.20,1948.30,1922.30,1933.80,1933.80,106
Gold,1941.00,1945.00,1908.90,1934.60,1934.60,184
Gold,1930.20,1940.00,1922.20,1927.70,1927.70,85
Gold,1927.50,1928.50,1911.80,1911.80,1911.80,176
Gold,1909.70,1950.80,1909.70,1940.70,1940.70,287
Gold,1948.90,1972.50,1921.60,1921.60,1921.60,2303
Gold,1927.10,1971.30,1922.50,1964.60,1964.60,778
Gold,1970.00,1971.30,1953.30,1967.60,1967.60,158
Gold,1961.70,1986.30,1961.70,1968.20,1968.20,186
Gold,1967.30,1967.30,1934.40,1934.40,1934.40,71
Gold,1937.10,1938.80,1923.00,1927.60,1927.60,179
Gold,1927.90,1939.70,1917.70,1923.90,1923.90,607
Gold,1930.90,1937.90,1903.10,1933.00,1933.00,271
Gold,1926.90,1946.20,1924.60,1944.70,1944.70,219
Gold,1944.10,1962.70,1944.10,1954.20,1954.20,722
Gold,1944.00,1949.50,1937.80,1937.80,1937.80,73
Gold,1946.30,1953.10,1943.00,1953.10,1953.10,55
Gold,1955.80,1968.50,1955.80,1956.30,1956.30,74
Gold,1961.30,1961.40,1956.70,1960.20,1960.20,124
Gold,1939.00,1946.00,1933.70,1940.00,1940.00,67
Gold,1950.50,1952.10,1949.00,1952.10,1952.10,38
Gold,1946.20,1946.20,1883.40,1901.20,1901.20,52
Gold,1913.10,1913.10,1898.60,1898.60,1898.60,331
Gold,1875.50,1875.50,1859.90,1859.90,1859.90,5
Gold,1851.50,1868.30,1851.50,1868.30,1868.30,365
Gold,1856.30,1857.70,1856.30,1857.70,1857.70,4
Gold,1872.80,1872.80,1872.80,1872.80,1872.80,10455
Gold,1876.50,1895.40,1872.40,1894.30,1894.30,3283
Gold,1893.00,1899.70,1879.80,1887.50,1887.50,600
Gold,1884.10,1909.60,1882.50,1908.40,1908.40,730
Gold,1893.90,1913.00,1893.90,1900.20,1900.20,530
Gold,1898.90,1915.60,1884.70,1912.50,1912.50,136
Gold,1906.60,1918.00,1874.40,1901.10,1901.10,968
Gold,1874.10,1889.80,1873.10,1883.60,1883.60,50
