Currency;Country;Label;Value
NGN;Nigeria;17-11-2018;467.5187893
NGN;Nigeria;24-11-2018;750.692115
NGN;Nigeria;1-12-2018;909.8057913
NGN;Nigeria;8-12-2018;1017.393227
NGN;Nigeria;15-12-2018;1048.400366
NGN;Nigeria;22-12-2018;1084.056981
NGN;Nigeria;29-12-2018;739.7706517
NGN;Nigeria;5-1-2019;826.7821219
NGN;Nigeria;12-1-2019;915.5649673
NGN;Nigeria;19-1-2019;920.8776921
NGN;Nigeria;26-1-2019;910.8539449
NGN;Nigeria;2-2-2019;1090.780658
NGN;Nigeria;9-2-2019;1055.146924
NGN;Nigeria;16-2-2019;907.4993502
NGN;Nigeria;23-2-2019;836.5235761
NGN;Nigeria;2-3-2019;903.0577508
NGN;Nigeria;9-3-2019;929.9423659
NGN;Nigeria;16-3-2019;924.9303112
NGN;Nigeria;23-3-2019;773.6564525
NGN;Nigeria;30-3-2019;813.2168997
NGN;Nigeria;6-4-2019;814.1050453
NGN;Nigeria;13-4-2019;648.2200993
NGN;Nigeria;20-4-2019;640.5624147
NGN;Nigeria;27-4-2019;611.3739846
NGN;Nigeria;4-5-2019;684.0343741
NGN;Nigeria;11-5-2019;598.5890207
NGN;Nigeria;18-5-2019;535.3572174
NGN;Nigeria;25-5-2019;485.1181048
NGN;Nigeria;1-6-2019;411.7304231
NGN;Nigeria;8-6-2019;461.8470762
NGN;Nigeria;15-6-2019;498.0234694
NGN;Nigeria;22-6-2019;419.3200665
NGN;Nigeria;29-6-2019;348.772193
NGN;Nigeria;6-7-2019;410.6884555
NGN;Nigeria;13-7-2019;380.8887341
NGN;Nigeria;20-7-2019;361.4219646
NGN;Nigeria;27-7-2019;347.87012
NGN;Nigeria;3-8-2019;467.8781446
NGN;Nigeria;10-8-2019;371.0447868
NGN;Nigeria;17-8-2019;364.744981
NGN;Nigeria;24-8-2019;358.1182325
NGN;Nigeria;31-8-2019;410.4977409
NGN;Nigeria;7-9-2019;376.5549418
NGN;Nigeria;14-9-2019;380.4554143
NGN;Nigeria;21-9-2019;402.5256793
NGN;Nigeria;28-9-2019;423.7328497
NGN;Nigeria;5-10-2019;420.9017926
NGN;Nigeria;12-10-2019;350.1522691
NGN;Nigeria;19-10-2019;296.611948
NGN;Nigeria;26-10-2019;312.63788
NGN;Nigeria;2-11-2019;191.3562911
NGN;Nigeria;9-11-2019;148.0624817
NGN;Nigeria;16-11-2019;164.9241015
NGN;Nigeria;23-11-2019;189.2649062
NGN;Nigeria;30-11-2019;197.6089865
NGN;Nigeria;7-12-2019;185.1765678
NGN;Nigeria;14-12-2019;176.0215369
NGN;Nigeria;21-12-2019;215.0270347
NGN;Nigeria;28-12-2019;182.8898791
NGN;Nigeria;4-1-2020;190.6027251
NGN;Nigeria;11-1-2020;176.0242849
NGN;Nigeria;18-1-2020;184.0174394
NGN;Nigeria;25-1-2020;120.6587823
NGN;Nigeria;1-2-2020;196.3782192
NGN;Nigeria;8-2-2020;178.1534651
NGN;Nigeria;15-2-2020;133.1694679
NGN;Nigeria;22-2-2020;122.931268
NGN;Nigeria;29-2-2020;156.9149832
NGN;Nigeria;7-3-2020;174.2083621
NGN;Nigeria;14-3-2020;202.2667472
NGN;Nigeria;21-3-2020;225.6441093
NGN;Nigeria;28-3-2020;219.0445797
NGN;Nigeria;4-4-2020;276.290423
NGN;Nigeria;11-4-2020;267.4534183
NGN;Nigeria;18-4-2020;256.6218522
NGN;Nigeria;25-4-2020;281.8998319
NGN;Nigeria;2-5-2020;296.2011446
NGN;Nigeria;9-5-2020;290.9877292
NGN;Nigeria;16-5-2020;387.2118115
NGN;Nigeria;23-5-2020;324.0293712
NGN;Nigeria;30-5-2020;293.0604074
NGN;Nigeria;6-6-2020;307.5294419
NGN;Nigeria;13-6-2020;281.2141721
NGN;Nigeria;20-6-2020;312.8349611
NGN;Nigeria;27-6-2020;348.3133445
NGN;Nigeria;4-7-2020;322.9817767
NGN;Nigeria;11-7-2020;342.1150725
NGN;Nigeria;18-7-2020;348.6882353
NGN;Nigeria;25-7-2020;379.6473132
NGN;Nigeria;1-8-2020;317.5260474
NGN;Nigeria;8-8-2020;291.2009938
NGN;Nigeria;15-8-2020;261.8177909
NGN;Nigeria;22-8-2020;211.3244095
NGN;Nigeria;29-8-2020;216.2198116
NGN;Nigeria;5-9-2020;229.6283023
NGN;Nigeria;12-9-2020;281.7550265
NGN;Nigeria;19-9-2020;305.5271391
NGN;Nigeria;26-9-2020;241.3724571
NGN;Nigeria;3-10-2020;248.1068656
NGN;Nigeria;10-10-2020;228.2293605
NGN;Nigeria;17-10-2020;155.7545885
NGN;Nigeria;24-10-2020;172.0371575
NGN;Nigeria;31-10-2020;185.2966614
NGN;Nigeria;7-11-2020;179.1204333
NGN;Nigeria;14-11-2020;138.0766959
NGN;Nigeria;21-11-2020;130.4959571
NGN;Nigeria;28-11-2020;115.1463208
NGN;Nigeria;5-12-2020;125.0623214
NGN;Nigeria;12-12-2020;99.72860933
NGN;Nigeria;19-12-2020;142.9177231
NGN;Nigeria;26-12-2020;86.9932049
NGN;Nigeria;2-1-2021;70.77621763
NGN;Nigeria;9-1-2021;61.98196688
NGN;Nigeria;16-1-2021;55.21556825
NGN;Nigeria;23-1-2021;65.06670785
NGN;Nigeria;30-1-2021;66.82586489
NGN;Nigeria;6-2-2021;71.72062825
NGN;Nigeria;13-2-2021;57.71111533
NGN;Nigeria;20-2-2021;48.57185885
NGN;Nigeria;27-2-2021;43.03265391
NGN;Nigeria;6-3-2021;49.2756474
NGN;Nigeria;13-3-2021;49.79241578
NGN;Nigeria;20-3-2021;32.28151444
NGN;Nigeria;27-3-2021;33.88222762
NGN;Nigeria;3-4-2021;36.66179335
NGN;Nigeria;10-4-2021;30.50118591
NGN;Nigeria;17-4-2021;24.81532316
NGN;Nigeria;24-4-2021;22.90208834
NGN;Nigeria;1-5-2021;27.5286875
NGN;Nigeria;8-5-2021;24.77529184
NGN;Nigeria;15-5-2021;21.9596216
NGN;Nigeria;22-5-2021;29.24533305
NGN;Nigeria;29-5-2021;30.01635954
NGN;Nigeria;5-6-2021;32.71675488
NGN;Nigeria;12-6-2021;37.54583572
NGN;Nigeria;19-6-2021;31.80042567
NGN;Nigeria;26-6-2021;36.0557745
NGN;Nigeria;3-7-2021;37.15278956
NGN;Nigeria;10-7-2021;39.4199813
NGN;Nigeria;17-7-2021;31.66880626
NGN;Nigeria;24-7-2021;36.63330175
NGN;Nigeria;31-7-2021;37.29586875
NGN;Nigeria;7-8-2021;33.30106778
NGN;Nigeria;14-8-2021;22.26329056
NGN;Nigeria;21-8-2021;23.03656396
NGN;Nigeria;28-8-2021;21.92533481
NGN;Nigeria;4-9-2021;26.82429468
NGN;Nigeria;11-9-2021;19.78226629
NGN;Nigeria;18-9-2021;28.1978282
NGN;Nigeria;25-9-2021;23.32087808
NGN;Nigeria;2-10-2021;25.44836916
NGN;Nigeria;9-10-2021;25.70605414
NGN;Nigeria;16-10-2021;19.62358346
NGN;Nigeria;23-10-2021;16.84125692
NGN;Nigeria;30-10-2021;15.65908261
NGN;Nigeria;6-11-2021;16.26788937
NOK;Noruega;16-3-2013;3
NOK;Noruega;23-3-2013;2.51
NOK;Noruega;30-3-2013;
NOK;Noruega;6-4-2013;7.9
NOK;Noruega;13-4-2013;36.06
NOK;Noruega;20-4-2013;19.62
NOK;Noruega;27-4-2013;12.25
NOK;Noruega;4-5-2013;8.07
NOK;Noruega;11-5-2013;11.43
NOK;Noruega;18-5-2013;10.84
NOK;Noruega;25-5-2013;4.01
NOK;Noruega;1-6-2013;14.91
NOK;Noruega;8-6-2013;13.71
NOK;Noruega;15-6-2013;16.74
NOK;Noruega;22-6-2013;13.49
NOK;Noruega;29-6-2013;19.85
NOK;Noruega;6-7-2013;26.11
NOK;Noruega;13-7-2013;47.8
NOK;Noruega;20-7-2013;41.23
NOK;Noruega;27-7-2013;28.48
NOK;Noruega;3-8-2013;70.56
NOK;Noruega;10-8-2013;53.94
NOK;Noruega;17-8-2013;51.36
NOK;Noruega;24-8-2013;61.87
NOK;Noruega;31-8-2013;52.91
NOK;Noruega;7-9-2013;36.86
NOK;Noruega;14-9-2013;72.19
NOK;Noruega;21-9-2013;92.07
NOK;Noruega;28-9-2013;55.77
NOK;Noruega;5-10-2013;44.09
NOK;Noruega;12-10-2013;47.25
NOK;Noruega;19-10-2013;58.49
NOK;Noruega;26-10-2013;61.47
NOK;Noruega;2-11-2013;90.3
NOK;Noruega;9-11-2013;111.75
NOK;Noruega;16-11-2013;47.58
NOK;Noruega;23-11-2013;83.97
NOK;Noruega;30-11-2013;67.25
NOK;Noruega;7-12-2013;61.19
NOK;Noruega;14-12-2013;15.12
NOK;Noruega;21-12-2013;37.14
NOK;Noruega;28-12-2013;16.98
NOK;Noruega;4-1-2014;27.86
NOK;Noruega;11-1-2014;29.32
NOK;Noruega;18-1-2014;30.18
NOK;Noruega;25-1-2014;20.04
NOK;Noruega;1-2-2014;15.32
NOK;Noruega;8-2-2014;25.07
NOK;Noruega;15-2-2014;7.27
NOK;Noruega;22-2-2014;14.09
NOK;Noruega;1-3-2014;22.69
NOK;Noruega;8-3-2014;21.2
NOK;Noruega;15-3-2014;10.05
NOK;Noruega;22-3-2014;30.98
NOK;Noruega;29-3-2014;21.02
NOK;Noruega;5-4-2014;32.51
NOK;Noruega;12-4-2014;29.9
NOK;Noruega;19-4-2014;32.56
NOK;Noruega;26-4-2014;47.32
NOK;Noruega;3-5-2014;20.67
NOK;Noruega;10-5-2014;21.1
NOK;Noruega;17-5-2014;25.17
NOK;Noruega;24-5-2014;30.03
NOK;Noruega;31-5-2014;19.11
NOK;Noruega;7-6-2014;27.95
NOK;Noruega;14-6-2014;22.81
NOK;Noruega;21-6-2014;33.75
NOK;Noruega;28-6-2014;43.95
NOK;Noruega;5-7-2014;27.95
NOK;Noruega;12-7-2014;21.95
NOK;Noruega;19-7-2014;33.2
NOK;Noruega;26-7-2014;34.79
NOK;Noruega;2-8-2014;33.15
NOK;Noruega;9-8-2014;30.77
NOK;Noruega;16-8-2014;39.03
NOK;Noruega;23-8-2014;49.93
NOK;Noruega;30-8-2014;31.52
NOK;Noruega;6-9-2014;39.95
NOK;Noruega;13-9-2014;28.21
NOK;Noruega;20-9-2014;39.9
NOK;Noruega;27-9-2014;65.19
NOK;Noruega;4-10-2014;46.65
NOK;Noruega;11-10-2014;66.85
NOK;Noruega;18-10-2014;52.07
NOK;Noruega;25-10-2014;50.72
NOK;Noruega;1-11-2014;80.38
NOK;Noruega;8-11-2014;82.53
NOK;Noruega;15-11-2014;57.35
NOK;Noruega;22-11-2014;52.5
NOK;Noruega;29-11-2014;55.84
NOK;Noruega;6-12-2014;44.93
NOK;Noruega;13-12-2014;81.28
NOK;Noruega;20-12-2014;97.85
NOK;Noruega;27-12-2014;33.04
NOK;Noruega;3-1-2015;57.36
NOK;Noruega;10-1-2015;55.83
NOK;Noruega;17-1-2015;77.51
NOK;Noruega;24-1-2015;63.97
NOK;Noruega;31-1-2015;106.17
NOK;Noruega;7-2-2015;99.83
NOK;Noruega;14-2-2015;65.5
NOK;Noruega;21-2-2015;123.43
NOK;Noruega;28-2-2015;90.67
NOK;Noruega;7-3-2015;69.5
NOK;Noruega;14-3-2015;73.12
NOK;Noruega;21-3-2015;61.73
NOK;Noruega;28-3-2015;52.51
NOK;Noruega;4-4-2015;45.45
NOK;Noruega;11-4-2015;79.87
NOK;Noruega;18-4-2015;96.43
NOK;Noruega;25-4-2015;114.42
NOK;Noruega;2-5-2015;100.3
NOK;Noruega;9-5-2015;116.86
NOK;Noruega;16-5-2015;81.06
NOK;Noruega;23-5-2015;90.08
NOK;Noruega;30-5-2015;143.82
NOK;Noruega;6-6-2015;91.53
NOK;Noruega;13-6-2015;100.59
NOK;Noruega;20-6-2015;104.77
NOK;Noruega;27-6-2015;99.03
NOK;Noruega;4-7-2015;85.48
NOK;Noruega;11-7-2015;113.84
NOK;Noruega;18-7-2015;90
NOK;Noruega;25-7-2015;132.08
NOK;Noruega;1-8-2015;137.1
NOK;Noruega;8-8-2015;126.14
NOK;Noruega;15-8-2015;130.27
NOK;Noruega;22-8-2015;140.86
NOK;Noruega;29-8-2015;124.72
NOK;Noruega;5-9-2015;134.71
NOK;Noruega;12-9-2015;102.41
NOK;Noruega;19-9-2015;130.67
NOK;Noruega;26-9-2015;110.53
NOK;Noruega;3-10-2015;103.82
NOK;Noruega;10-10-2015;116
NOK;Noruega;17-10-2015;113.9
NOK;Noruega;24-10-2015;91.33
NOK;Noruega;31-10-2015;124.53
NOK;Noruega;7-11-2015;151.32
NOK;Noruega;14-11-2015;74.1
NOK;Noruega;21-11-2015;78.99
NOK;Noruega;28-11-2015;101.97
NOK;Noruega;5-12-2015;113.26
NOK;Noruega;12-12-2015;125.24
NOK;Noruega;19-12-2015;113.51
NOK;Noruega;26-12-2015;83
NOK;Noruega;2-1-2016;133.66
NOK;Noruega;9-1-2016;90.12
NOK;Noruega;16-1-2016;120.31
NOK;Noruega;23-1-2016;92.21
NOK;Noruega;30-1-2016;74.58
NOK;Noruega;6-2-2016;95.84
NOK;Noruega;13-2-2016;74.94
NOK;Noruega;20-2-2016;117.2
NOK;Noruega;27-2-2016;98.54
NOK;Noruega;5-3-2016;116.32
NOK;Noruega;12-3-2016;177.99
NOK;Noruega;19-3-2016;157.91
NOK;Noruega;26-3-2016;104.88
NOK;Noruega;2-4-2016;149.36
NOK;Noruega;9-4-2016;157.38
NOK;Noruega;16-4-2016;125.12
NOK;Noruega;23-4-2016;177.79
NOK;Noruega;30-4-2016;193.71
NOK;Noruega;7-5-2016;170.71
NOK;Noruega;14-5-2016;134.74
NOK;Noruega;21-5-2016;151.45
NOK;Noruega;28-5-2016;134.61
NOK;Noruega;4-6-2016;135.83
NOK;Noruega;11-6-2016;152.26
NOK;Noruega;18-6-2016;132.14
NOK;Noruega;25-6-2016;221.96
NOK;Noruega;2-7-2016;85.65
NOK;Noruega;9-7-2016;117.72
NOK;Noruega;16-7-2016;84.03
NOK;Noruega;23-7-2016;113.57
NOK;Noruega;30-7-2016;129.64
NOK;Noruega;6-8-2016;124.94
NOK;Noruega;13-8-2016;135.98
NOK;Noruega;20-8-2016;110.61
NOK;Noruega;27-8-2016;135.5
NOK;Noruega;3-9-2016;124.94
NOK;Noruega;10-9-2016;143.12
NOK;Noruega;17-9-2016;121.76
NOK;Noruega;24-9-2016;131.88
NOK;Noruega;1-10-2016;118.97
NOK;Noruega;8-10-2016;101.79
NOK;Noruega;15-10-2016;156.54
NOK;Noruega;22-10-2016;153.22
NOK;Noruega;29-10-2016;162.91
NOK;Noruega;5-11-2016;129.63
NOK;Noruega;12-11-2016;182.56
NOK;Noruega;19-11-2016;195.34
NOK;Noruega;26-11-2016;167.16
NOK;Noruega;3-12-2016;185.55
NOK;Noruega;10-12-2016;141.59
NOK;Noruega;17-12-2016;164.62
NOK;Noruega;24-12-2016;90.43
NOK;Noruega;31-12-2016;98.97
NOK;Noruega;7-1-2017;158.71
NOK;Noruega;14-1-2017;125.0165
NOK;Noruega;21-1-2017;120.16
NOK;Noruega;28-1-2017;120.24
NOK;Noruega;4-2-2017;128.3104
NOK;Noruega;11-2-2017;150.8288
NOK;Noruega;18-2-2017;170.9436
NOK;Noruega;25-2-2017;107.4461
NOK;Noruega;4-3-2017;181.6233
NOK;Noruega;11-3-2017;142.5567
NOK;Noruega;18-3-2017;148.9364989
NOK;Noruega;25-3-2017;140.4174955
NOK;Noruega;1-4-2017;102.9673437
NOK;Noruega;8-4-2017;97.27723698
NOK;Noruega;15-4-2017;87.78972332
NOK;Noruega;22-4-2017;137.5705406
NOK;Noruega;29-4-2017;118.2968674
NOK;Noruega;6-5-2017;173.2245926
NOK;Noruega;13-5-2017;157.8595147
NOK;Noruega;20-5-2017;111.9759645
NOK;Noruega;27-5-2017;286.1978071
NOK;Noruega;3-6-2017;171.1285162
NOK;Noruega;10-6-2017;157.8204852
NOK;Noruega;17-6-2017;294.5712911
NOK;Noruega;24-6-2017;149.3022307
NOK;Noruega;1-7-2017;153.9732512
NOK;Noruega;8-7-2017;69.41153482
NOK;Noruega;15-7-2017;101.2701293
NOK;Noruega;22-7-2017;129.8859565
NOK;Noruega;29-7-2017;80.46790056
NOK;Noruega;5-8-2017;84.54889692
NOK;Noruega;12-8-2017;111.9258721
NOK;Noruega;19-8-2017;142.2848635
NOK;Noruega;26-8-2017;86.21270631
NOK;Noruega;2-9-2017;125.1422899
NOK;Noruega;9-9-2017;111.8914632
NOK;Noruega;16-9-2017;104.601908
NOK;Noruega;23-9-2017;98.01948961
NOK;Noruega;30-9-2017;47.59596482
NOK;Noruega;7-10-2017;51.92891107
NOK;Noruega;14-10-2017;66.28864461
NOK;Noruega;21-10-2017;114.9770812
NOK;Noruega;28-10-2017;101.7876746
NOK;Noruega;4-11-2017;106.3358592
NOK;Noruega;11-11-2017;110.5256408
NOK;Noruega;18-11-2017;92.50731166
NOK;Noruega;25-11-2017;88.61107556
NOK;Noruega;2-12-2017;123.2059588
NOK;Noruega;9-12-2017;160.9472484
NOK;Noruega;16-12-2017;104.3512494
NOK;Noruega;23-12-2017;115.3896414
NOK;Noruega;30-12-2017;57.38520733
NOK;Noruega;6-1-2018;66.50701055
NOK;Noruega;13-1-2018;66.8239737
NOK;Noruega;20-1-2018;87.31791149
NOK;Noruega;27-1-2018;58.02927405
NOK;Noruega;3-2-2018;87.91773076
NOK;Noruega;10-2-2018;96.09871634
NOK;Noruega;17-2-2018;39.98911465
NOK;Noruega;24-2-2018;34.50256429
NOK;Noruega;3-3-2018;37.56091639
NOK;Noruega;10-3-2018;53.83728367
NOK;Noruega;17-3-2018;46.23085172
NOK;Noruega;24-3-2018;50.62543786
NOK;Noruega;31-3-2018;21.3315651
NOK;Noruega;7-4-2018;53.45035094
NOK;Noruega;14-4-2018;48.62250039
NOK;Noruega;21-4-2018;54.62638841
NOK;Noruega;28-4-2018;40.44711134
NOK;Noruega;5-5-2018;31.10163423
NOK;Noruega;12-5-2018;37.25701768
NOK;Noruega;19-5-2018;32.21958279
NOK;Noruega;26-5-2018;22.87783245
NOK;Noruega;2-6-2018;27.00681186
NOK;Noruega;9-6-2018;25.19428563
NOK;Noruega;16-6-2018;35.59099705
NOK;Noruega;23-6-2018;25.61375939
NOK;Noruega;30-6-2018;30.99128518
NOK;Noruega;7-7-2018;20.75313403
NOK;Noruega;14-7-2018;20.00086187
NOK;Noruega;21-7-2018;21.36725753
NOK;Noruega;28-7-2018;22.19212036
NOK;Noruega;4-8-2018;21.38885399
NOK;Noruega;11-8-2018;32.52860748
NOK;Noruega;18-8-2018;29.13210061
NOK;Noruega;25-8-2018;26.81489406
NOK;Noruega;1-9-2018;23.40935299
NOK;Noruega;8-9-2018;22.9295841
NOK;Noruega;15-9-2018;23.51183142
NOK;Noruega;22-9-2018;22.54411522
NOK;Noruega;29-9-2018;15.60010427
NOK;Noruega;6-10-2018;22.26823689
NOK;Noruega;13-10-2018;29.43286942
NOK;Noruega;20-10-2018;20.21582449
NOK;Noruega;27-10-2018;15.62193962
NOK;Noruega;3-11-2018;18.88928815
NOK;Noruega;10-11-2018;28.81055502
NOK;Noruega;17-11-2018;26.18204298
NOK;Noruega;24-11-2018;33.34914974
NOK;Noruega;1-12-2018;33.32884773
NOK;Noruega;8-12-2018;49.1345869
NOK;Noruega;15-12-2018;36.98472103
NOK;Noruega;22-12-2018;33.4485948
NOK;Noruega;29-12-2018;17.77034364
NOK;Noruega;5-1-2019;19.53432543
NOK;Noruega;12-1-2019;44.03862633
NOK;Noruega;19-1-2019;27.65542208
NOK;Noruega;26-1-2019;22.51229254
NOK;Noruega;2-2-2019;35.16725419
NOK;Noruega;9-2-2019;26.86215945
NOK;Noruega;16-2-2019;23.79805259
NOK;Noruega;23-2-2019;17.58438942
NOK;Noruega;2-3-2019;27.13710814
NOK;Noruega;9-3-2019;26.95388251
NOK;Noruega;16-3-2019;19.29091131
NOK;Noruega;23-3-2019;15.85883034
NOK;Noruega;30-3-2019;21.40970877
NOK;Noruega;6-4-2019;23.00402088
NOK;Noruega;13-4-2019;22.59438849
NOK;Noruega;20-4-2019;13.17724012
NOK;Noruega;27-4-2019;18.38393136
NOK;Noruega;4-5-2019;19.97919981
NOK;Noruega;11-5-2019;11.85419151
NOK;Noruega;18-5-2019;13.0655744
NOK;Noruega;25-5-2019;24.93921212
NOK;Noruega;1-6-2019;9.57844177
NOK;Noruega;8-6-2019;7.75785495
NOK;Noruega;15-6-2019;10.61363778
NOK;Noruega;22-6-2019;15.40270154
NOK;Noruega;29-6-2019;15.43345866
NOK;Noruega;6-7-2019;10.1941005
NOK;Noruega;13-7-2019;8.56112448
NOK;Noruega;20-7-2019;11.47110978
NOK;Noruega;27-7-2019;8.75882643
NOK;Noruega;3-8-2019;12.32315832
NOK;Noruega;10-8-2019;11.62635446
NOK;Noruega;17-8-2019;10.85689334
NOK;Noruega;24-8-2019;9.27823538
NOK;Noruega;31-8-2019;6.84566889
NOK;Noruega;7-9-2019;18.34794171
NOK;Noruega;14-9-2019;8.97668
NOK;Noruega;21-9-2019;13.88075271
NOK;Noruega;28-9-2019;13.00320473
NOK;Noruega;5-10-2019;8.06372856
NOK;Noruega;12-10-2019;7.88202962
NOK;Noruega;19-10-2019;8.53325118
NOK;Noruega;26-10-2019;11.57618601
NOK;Noruega;2-11-2019;6.55350391
NOK;Noruega;9-11-2019;7.64603424
NOK;Noruega;16-11-2019;7.81603363
NOK;Noruega;23-11-2019;28.50886457
NOK;Noruega;30-11-2019;13.69935527
NOK;Noruega;7-12-2019;10.32913907
NOK;Noruega;14-12-2019;12.96128253
NOK;Noruega;21-12-2019;8.61816852
NOK;Noruega;28-12-2019;4.63085573
NOK;Noruega;4-1-2020;4.74398609
NOK;Noruega;11-1-2020;5.06844727
NOK;Noruega;18-1-2020;3.76640836
NOK;Noruega;25-1-2020;3.91980138
NOK;Noruega;1-2-2020;4.909687
NOK;Noruega;8-2-2020;4.06905011
NOK;Noruega;15-2-2020;4.44376988
NOK;Noruega;22-2-2020;8.34372154
NOK;Noruega;29-2-2020;7.60209895
NOK;Noruega;7-3-2020;5.55466538
NOK;Noruega;14-3-2020;11.13195508
NOK;Noruega;21-3-2020;8.57015297
NOK;Noruega;28-3-2020;8.03458839
NOK;Noruega;4-4-2020;15.71952119
NOK;Noruega;11-4-2020;11.94387223
NOK;Noruega;18-4-2020;10.20784181
NOK;Noruega;25-4-2020;9.51420483
NOK;Noruega;2-5-2020;8.01246282
NOK;Noruega;9-5-2020;6.26141722
NOK;Noruega;16-5-2020;8.16488736
NOK;Noruega;23-5-2020;5.92040878
NOK;Noruega;30-5-2020;9.51753768
NOK;Noruega;6-6-2020;5.26151642
NOK;Noruega;13-6-2020;6.93127273
NOK;Noruega;20-6-2020;7.75172802
NOK;Noruega;27-6-2020;6.61551521
NOK;Noruega;4-7-2020;6.44848942
NOK;Noruega;11-7-2020;11.67377569
NOK;Noruega;18-7-2020;11.34208071
NOK;Noruega;25-7-2020;7.62593061
NOK;Noruega;1-8-2020;8.83365858
NOK;Noruega;8-8-2020;5.85675491
NOK;Noruega;15-8-2020;10.62638153
NOK;Noruega;22-8-2020;5.91893525
NOK;Noruega;29-8-2020;10.22988417
NOK;Noruega;5-9-2020;9.36271543
NOK;Noruega;12-9-2020;4.08277549
NOK;Noruega;19-9-2020;5.8790722
NOK;Noruega;26-9-2020;5.08331142
NOK;Noruega;3-10-2020;4.80705786
NOK;Noruega;10-10-2020;6.63042824
NOK;Noruega;17-10-2020;8.41263092
NOK;Noruega;24-10-2020;7.21926841
NOK;Noruega;31-10-2020;4.73339406
NOK;Noruega;7-11-2020;7.78942844
NOK;Noruega;14-11-2020;4.01735596
NOK;Noruega;21-11-2020;4.80678253
NOK;Noruega;28-11-2020;3.38485025
NOK;Noruega;5-12-2020;4.23595442
NOK;Noruega;12-12-2020;4.30422173
NOK;Noruega;19-12-2020;2.97869849
NOK;Noruega;26-12-2020;2.6974081
NOK;Noruega;2-1-2021;6.6707209
NOK;Noruega;9-1-2021;7.60870817
NOK;Noruega;16-1-2021;4.42119448
NOK;Noruega;23-1-2021;1.60283464
NOK;Noruega;30-1-2021;1.73749361
NOK;Noruega;6-2-2021;3.01755086
NOK;Noruega;13-2-2021;3.39951947
NOK;Noruega;20-2-2021;0.80924326
NOK;Noruega;27-2-2021;0.5365367
NOK;Noruega;6-3-2021;0.2580712
NOK;Noruega;13-3-2021;1.29817723
NOK;Noruega;20-3-2021;0.62430984
NOK;Noruega;27-3-2021;0.5412454
NOK;Noruega;3-4-2021;0.35757407
NOK;Noruega;10-4-2021;0.35105595
NOK;Noruega;17-4-2021;0.73880687
NOK;Noruega;24-4-2021;0.72246648
NOK;Noruega;1-5-2021;1.1379229
NOK;Noruega;8-5-2021;0.9015994
NOK;Noruega;15-5-2021;0.6366724
NOK;Noruega;22-5-2021;1.81092635
NOK;Noruega;29-5-2021;0.49182757
NOK;Noruega;5-6-2021;0.60714279
NOK;Noruega;12-6-2021;0.62175052
NOK;Noruega;19-6-2021;0.65998021
NOK;Noruega;26-6-2021;0.56731981
NOK;Noruega;3-7-2021;0.48700744
NOK;Noruega;10-7-2021;0.5778215
NOK;Noruega;17-7-2021;0.59338629
NOK;Noruega;24-7-2021;0.79105898
NOK;Noruega;31-7-2021;0.44175896
NOK;Noruega;7-8-2021;0.55445205
NOK;Noruega;14-8-2021;0.65127889
NOK;Noruega;21-8-2021;0.28964213
NOK;Noruega;28-8-2021;0.54597373
NOK;Noruega;4-9-2021;0.45541959
NOK;Noruega;11-9-2021;0.27305511
NOK;Noruega;18-9-2021;0.26681772
NOK;Noruega;25-9-2021;0.12887806
NOK;Noruega;2-10-2021;0.22120839
NOK;Noruega;9-10-2021;0.44391696
NOK;Noruega;16-10-2021;0.64206854
NOK;Noruega;23-10-2021;0.14342002
NOK;Noruega;30-10-2021;0.41222735
NOK;Noruega;6-11-2021;0.41503458
NZD;Nueva Zelanda;16-3-2013;3.98
NZD;Nueva Zelanda;23-3-2013;
NZD;Nueva Zelanda;30-3-2013;
NZD;Nueva Zelanda;6-4-2013;7.73
NZD;Nueva Zelanda;13-4-2013;9.78
NZD;Nueva Zelanda;20-4-2013;6.4
NZD;Nueva Zelanda;27-4-2013;14.87
NZD;Nueva Zelanda;4-5-2013;7.34
NZD;Nueva Zelanda;11-5-2013;6.27
NZD;Nueva Zelanda;18-5-2013;2.26
NZD;Nueva Zelanda;25-5-2013;5.68
NZD;Nueva Zelanda;1-6-2013;6.47
NZD;Nueva Zelanda;8-6-2013;
NZD;Nueva Zelanda;15-6-2013;0.35
NZD;Nueva Zelanda;22-6-2013;
NZD;Nueva Zelanda;29-6-2013;4.23
NZD;Nueva Zelanda;6-7-2013;4.11
NZD;Nueva Zelanda;13-7-2013;3.25
NZD;Nueva Zelanda;20-7-2013;16.75
NZD;Nueva Zelanda;27-7-2013;31.61
NZD;Nueva Zelanda;3-8-2013;29.08
NZD;Nueva Zelanda;10-8-2013;33.25
NZD;Nueva Zelanda;17-8-2013;50.34
NZD;Nueva Zelanda;24-8-2013;37.21
NZD;Nueva Zelanda;31-8-2013;44
NZD;Nueva Zelanda;7-9-2013;39.6
NZD;Nueva Zelanda;14-9-2013;66.13
NZD;Nueva Zelanda;21-9-2013;37.9
NZD;Nueva Zelanda;28-9-2013;96.53
NZD;Nueva Zelanda;5-10-2013;45.68
NZD;Nueva Zelanda;12-10-2013;48.78
NZD;Nueva Zelanda;19-10-2013;66.19
NZD;Nueva Zelanda;26-10-2013;51.21
NZD;Nueva Zelanda;2-11-2013;61.37
NZD;Nueva Zelanda;9-11-2013;52.75
NZD;Nueva Zelanda;16-11-2013;43.5
