,Currency,Country,Label,Value,Year
4741,DKK,Dinamarca,2019-06-04,1.99929006,2019
5953,EUR,Europa,2019-09-02,635.1985057,2019
18823,UAH,Ucrania,2019-12-10,52.71527315,2019
15823,RUB,Rusia,2019-06-04,3298.029331,2019
12776,NOK,Noruega,2019-06-04,23.00402088,2019
14476,PKR,Paquistán,2019-09-02,74.1546933,2019
7708,HUF,Hungria,2019-09-03,0.85120734,2019
11005,MAD,Marruecos,2019-09-03,22.94852879,2019
7712,HUF,Hungria,2019-06-04,0.6516149,2019
12320,NGN,Nigeria,2019-09-03,929.9423659,2019
8155,IDR,Indonesia,2019-06-04,0.88383026,2019
3855,COP,Colombia,2019-01-06,309.6539168,2019
5134,DOP,República Dominicana,2019-11-05,16.25153252,2019
14086,PHP,Filipinas,2019-11-05,10.41691905,2019
18788,UAH,Ucrania,2019-09-02,149.9591731,2019
3839,COP,Colombia,2019-09-02,760.407087,2019
15365,RON,Rumanía,2019-09-02,61.96262406,2019
5543,EGP,Egipto,2019-11-30,3.25133449,2019
757,ARS,Argentina,2019-01-06,25.88707371,2019
5501,EGP,Egipto,2019-09-02,5.18025173,2019
10596,KZT,Kazajistán,2019-09-02,17.36150812,2019
11453,MXN,México,2019-09-02,119.9036102,2019
2545,CHF,Suiza,2019-09-02,4.81664689,2019
12768,NOK,Noruega,2019-09-02,26.86215945,2019
19240,USD,Estados Unidos,2019-09-02,1778.651668,2019
1193,AUD,Australia,2019-09-02,182.9355929,2019
741,ARS,Argentina,2019-09-02,62.50139026,2019
18007,TRY,Turquia,2019-09-02,11.40264065,2019
8147,IDR,Indonesia,2019-09-02,102.0027735,2019
6854,HKD,Hong Kong,2019-09-02,92.3405178,2019
13636,PEN,Perú,2019-11-05,175.5604779,2019
14073,PHP,Filipinas,2019-09-02,10.98034512,2019
8640,INR,India,2019-11-30,139.2976056,2019
10245,KRW,Corea del Sur,2019-11-05,15.49359464,2019
17591,THB,Tailandia,2019-11-05,176.5107884,2019
11903,MYR,Malasia,2019-11-05,112.9843828,2019
308,AED,Emiratos Árabes Unidos,2019-11-05,33.87799608,2019
18801,UAH,Ucrania,2019-11-05,108.9443672,2019
18830,UAH,Ucrania,2019-11-30,61.08500946,2019
19857,VND,Vietnam,2019-11-30,7.25555884,2019
8189,IDR,Indonesia,2019-11-30,6.12329988,2019
4329,CZK,República Checa,2019-11-30,0.85938678,2019
2587,CHF,Suiza,2019-11-30,5.98637614,2019
7746,HUF,Hungria,2019-11-30,0.12427807,2019
3881,COP,Colombia,2019-11-30,278.1645928,2019
20257,ZAR,Sudáfrica,2019-09-02,278.8382411,2019
18023,TRY,Turquia,2019-01-06,4.2157186,2019
9004,IRR,Irán,2019-09-02,30.98500374,2019
16677,SEK,Suecia,2019-09-02,134.8363942,2019
754,ARS,Argentina,2019-11-05,44.96233967,2019
4768,DKK,Dinamarca,2019-12-10,0.64303235,2019
6896,HKD,Hong Kong,2019-11-30,25.7073163,2019
18020,TRY,Turquia,2019-11-05,13.13361722,2019
19450,VED,Estados Unidos,2019-11-30,554.6676068,2019
783,ARS,Argentina,2019-11-30,33.2444327,2019
18049,TRY,Turquia,2019-11-30,9.61197123,2019
8160,IDR,Indonesia,2019-11-05,1.7269092,2019
6867,HKD,Hong Kong,2019-11-05,92.21999755,2019
3852,COP,Colombia,2019-11-05,582.7527053,2019
16267,SAR,Arabia Saudí,2019-11-30,23.03031505,2019
5966,EUR,Europa,2019-11-05,424.8791782,2019
11014,MAD,Marruecos,2019-11-05,19.22338896,2019
7717,HUF,Hungria,2019-11-05,1.23584301,2019
19421,VED,Estados Unidos,2019-11-05,1185.262651,2019
9406,JPY,Japón,2019-09-02,4.11479809,2019
12316,NGN,Nigeria,2019-09-02,1055.146924,2019
4287,CZK,República Checa,2019-09-02,2.28387835,2019
19828,VND,Vietnam,2019-11-05,6.84588991,2019
4746,DKK,Dinamarca,2019-11-05,1.13514487,2019
9017,IRR,Irán,2019-11-05,42.18867689,2019
16238,SAR,Arabia Saudí,2019-11-05,63.07306075,2019
6898,HKD,Hong Kong,2019-12-14,57.84485949,2019
18371,TZS,Tanzania,2019-11-05,8.78352436,2019
19253,USD,Estados Unidos,2019-11-05,1222.765526,2019
1657,BRL,Brasil,2019-11-05,62.03794479,2019
20299,ZAR,Sudáfrica,2019-11-30,128.9582412,2019
2988,CLP,Chile,2019-11-05,46.80088773,2019
12772,NOK,Noruega,2019-09-03,26.95388251,2019
11457,MXN,México,2019-09-03,83.04171574,2019
9857,KES,Kenia,2019-12-10,56.5867481,2019
9046,IRR,Irán,2019-11-30,0.43348573,2019
11460,MXN,México,2019-03-30,80.50125999,2019
18014,TRY,Turquia,2019-03-30,10.77241023,2019
17585,THB,Tailandia,2019-03-30,106.597922,2019
2982,CLP,Chile,2019-03-30,69.36102422,2019
16690,SEK,Suecia,2019-11-05,62.85298523,2019
337,AED,Emiratos Árabes Unidos,2019-11-30,14.82988786,2019
14115,PHP,Filipinas,2019-11-30,9.07723965,2019
4740,DKK,Dinamarca,2019-03-30,2.61017913,2019
20270,ZAR,Sudáfrica,2019-11-05,168.2736152,2019
12329,NGN,Nigeria,2019-11-05,598.5890207,2019
13233,NZD,Nueva Zelanda,2019-11-05,39.77869312,2019
6412,GBP,Reino Unido,2019-03-30,668.8277008,2019
11929,MYR,Malasia,2019-09-11,40.66630887,2019
14518,PKR,Paquistán,2019-11-30,23.71013055,2019
7315,HRK,Croacia,2019-11-05,0.37137954,2019
14926,PLN,Polonia,2019-11-05,12.48778815,2019
3417,CNY,China,2019-11-05,651.5514566,2019
3446,CNY,China,2019-11-30,189.4184284,2019
2138,CAD,Canadá,2019-11-30,30.84289068,2019
9448,JPY,Japón,2019-11-30,1.9408811,2019
10274,KRW,Corea del Sur,2019-11-30,5.91388818,2019
6418,GBP,Reino Unido,2019-11-05,467.0896557,2019
13630,PEN,Perú,2019-03-30,226.7452919,2019
13665,PEN,Perú,2019-11-30,112.1972574,2019
1200,AUD,Australia,2019-03-30,161.0665291,2019
5163,DOP,República Dominicana,2019-11-30,10.00884226,2019
9413,JPY,Japón,2019-03-30,2.40026942,2019
12775,NOK,Noruega,2019-03-30,21.40970877,2019
12323,NGN,Nigeria,2019-03-30,813.2168997,2019
9829,KES,Kenia,2019-03-30,95.27738442,2019
5514,EGP,Egipto,2019-11-05,3.2461094,2019
12781,NOK,Noruega,2019-11-05,11.85419151,2019
9835,KES,Kenia,2019-11-05,94.61946478,2019
16684,SEK,Suecia,2019-03-30,136.7042934,2019
13262,NZD,Nueva Zelanda,2019-11-30,21.9662633,2019
14920,PLN,Polonia,2019-03-30,21.88627784,2019
8611,INR,India,2019-11-05,294.9528968,2019
4300,CZK,República Checa,2019-11-05,0.53902469,2019
19279,USD,Estados Unidos,2019-09-11,386.627578,2019
4772,DKK,Dinamarca,2019-09-11,3.31933101,2019
17170,SGD,Singapur,2019-11-30,18.40610089,2019
1206,AUD,Australia,2019-11-05,109.5629733,2019
17620,THB,Tailandia,2019-11-30,53.36717859,2019
3017,CLP,Chile,2019-11-30,36.66292682,2019
9419,JPY,Japón,2019-11-05,1.45488966,2019
5995,EUR,Europa,2019-11-30,172.0468808,2019
9043,IRR,Irán,2019-09-11,0.38347491,2019
11466,MXN,México,2019-11-05,61.87844175,2019
15831,RUB,Rusia,2019-01-06,2047.57963,2019
6893,HKD,Hong Kong,2019-09-11,24.20240236,2019
14112,PHP,Filipinas,2019-09-11,10.42336153,2019
16716,SEK,Suecia,2019-09-11,37.31543964,2019
2135,CAD,Canadá,2019-09-11,27.62960206,2019
9445,JPY,Japón,2019-09-11,1.33604827,2019
3878,COP,Colombia,2019-09-11,242.186901,2019
8154,IDR,Indonesia,2019-03-30,1.03468977,2019
18827,UAH,Ucrania,2019-09-11,37.84671895,2019
6444,GBP,Reino Unido,2019-09-11,192.4365439,2019
3014,CLP,Chile,2019-09-11,31.3435245,2019
11932,MYR,Malasia,2019-11-30,73.89680524,2019
5992,EUR,Europa,2019-09-11,151.4307271,2019
11040,MAD,Marruecos,2019-09-11,7.62593745,2019
12807,NOK,Noruega,2019-09-11,7.64603424,2019
5540,EGP,Egipto,2019-09-11,2.41919071,2019
4326,CZK,República Checa,2019-09-11,0.98162704,2019
11492,MXN,México,2019-09-11,37.69801375,2019
18046,TRY,Turquia,2019-09-11,4.49643665,2019
8186,IDR,Indonesia,2019-09-11,2.00976802,2019
5160,DOP,República Dominicana,2019-09-11,7.72307794,2019
2584,CHF,Suiza,2019-09-11,3.53396971,2019
13662,PEN,Perú,2019-09-11,88.41627658,2019
8637,INR,India,2019-09-11,121.598324,2019
16264,SAR,Arabia Saudí,2019-09-11,15.05571326,2019
7341,HRK,Croacia,2019-09-11,0.33683677,2019
3443,CNY,China,2019-09-11,163.0363023,2019
13259,NZD,Nueva Zelanda,2019-09-11,11.34939638,2019
10635,KZT,Kazajistán,2019-09-11,10.64033072,2019
9861,KES,Kenia,2019-09-11,51.59263236,2019
17167,SGD,Singapur,2019-09-11,13.83287801,2019
1686,BRL,Brasil,2019-11-30,35.53474999,2019
11495,MXN,México,2019-11-30,33.62272122,2019
18397,TZS,Tanzania,2019-09-11,5.0534241,2019
19282,USD,Estados Unidos,2019-11-30,419.8960911,2019
7743,HUF,Hungria,2019-09-11,0.25373483,2019
2979,CLP,Chile,2019-09-03,66.59761397,2019
10271,KRW,Corea del Sur,2019-09-11,6.78203256,2019
19447,VED,Estados Unidos,2019-09-11,632.0241222,2019
3406,CNY,China,2019-02-23,907.699439,2019
297,AED,Emiratos Árabes Unidos,2019-02-23,53.54597812,2019
15373,RON,Rumanía,2019-06-04,48.33331575,2019
10240,KRW,Corea del Sur,2019-06-04,20.33744123,2019
1683,BRL,Brasil,2019-09-11,37.19324921,2019
20265,ZAR,Sudáfrica,2019-06-04,219.6651468,2019
15378,RON,Rumanía,2019-11-05,27.16444658,2019
15404,RON,Rumanía,2019-09-11,11.95506,2019
14489,PKR,Paquistán,2019-11-05,48.07429442,2019
749,ARS,Argentina,2019-06-04,50.72268525,2019
9414,JPY,Japón,2019-06-04,2.76438248,2019
330,AED,Emiratos Árabes Unidos,2019-12-10,26.19411896,2019
2109,CAD,Canadá,2019-11-05,83.91665946,2019
8606,INR,India,2019-06-04,329.6153249,2019
10267,KRW,Corea del Sur,2019-12-10,13.44299974,2019
18042,TRY,Turquia,2019-12-10,9.11326187,2019
15828,RUB,Rusia,2019-11-05,2569.478315,2019
9441,JPY,Japón,2019-12-10,2.52066019,2019
14948,PLN,Polonia,2019-12-10,6.95228756,2019
19850,VND,Vietnam,2019-12-10,2.1440866,2019
5536,EGP,Egipto,2019-12-10,3.613392,2019
15854,RUB,Rusia,2019-09-11,1024.655007,2019
18360,TZS,Tanzania,2019-02-23,7.13983979,2019
15834,RUB,Rusia,2019-06-22,1928.639817,2019
760,ARS,Argentina,2019-06-22,24.14776539,2019
13222,NZD,Nueva Zelanda,2019-02-23,37.56076432,2019
16696,SEK,Suecia,2019-06-22,51.16293098,2019
7321,HRK,Croacia,2019-06-22,0.40142146,2019
16712,SEK,Suecia,2019-12-10,34.67979008,2019
14092,PHP,Filipinas,2019-06-22,12.19519292,2019
776,ARS,Argentina,2019-12-10,23.80272292,2019
18026,TRY,Turquia,2019-06-22,4.94165576,2019
14515,PKR,Paquistán,2019-09-11,25.2008084,2019
14952,PLN,Polonia,2019-09-11,7.14019007,2019
15384,RON,Rumanía,2019-06-22,17.01693488,2019
334,AED,Emiratos Árabes Unidos,2019-09-11,15.80428204,2019
1232,AUD,Australia,2019-09-11,54.26105115,2019
20296,ZAR,Sudáfrica,2019-09-11,86.05687125,2019
780,ARS,Argentina,2019-09-11,30.51834113,2019
13658,PEN,Perú,2019-12-10,85.71841142,2019
9408,JPY,Japón,2019-02-23,2.6668127,2019
7720,HUF,Hungria,2019-01-06,0.61653073,2019
17594,THB,Tailandia,2019-01-06,64.5438626,2019
13639,PEN,Perú,2019-01-06,105.7234859,2019
5137,DOP,República Dominicana,2019-01-06,12.50444927,2019
19424,VED,Estados Unidos,2019-01-06,709.8514023,2019
7700,HUF,Hungria,2019-12-01,1.47156678,2019
13236,NZD,Nueva Zelanda,2019-01-06,16.31885914,2019
11469,MXN,México,2019-01-06,46.47312407,2019
10248,KRW,Corea del Sur,2019-01-06,10.53927113,2019
18362,TZS,Tanzania,2019-09-03,12.3412647,2019
11894,MYR,Malasia,2019-09-03,104.3010416,2019
8614,INR,India,2019-01-06,201.0796878,2019
17144,SGD,Singapur,2019-01-06,73.63064932,2019
19831,VND,Vietnam,2019-01-06,12.09590971,2019
14089,PHP,Filipinas,2019-01-06,9.38500494,2019
15850,RUB,Rusia,2019-12-10,1284.710775,2019
2991,CLP,Chile,2019-01-06,35.50532877,2019
311,AED,Emiratos Árabes Unidos,2019-01-06,36.20371714,2019
10612,KZT,Kazajistán,2019-01-06,20.73744987,2019
14478,PKR,Paquistán,2019-02-23,70.25742143,2019
17613,THB,Tailandia,2019-12-10,48.83013587,2019
1195,AUD,Australia,2019-02-23,191.7157981,2019
19817,VND,Vietnam,2019-02-23,5.21930267,2019
4291,CZK,República Checa,2019-09-03,2.15648688,2019
17580,THB,Tailandia,2019-02-23,112.3292672,2019
14075,PHP,Filipinas,2019-02-23,10.50081162,2019
12784,NOK,Noruega,2019-01-06,9.57844177,2019
7706,HUF,Hungria,2019-02-23,0.61443068,2019
8163,IDR,Indonesia,2019-01-06,3.62674162,2019
18790,UAH,Ucrania,2019-02-23,142.1906586,2019
2561,CHF,Suiza,2019-01-06,2.91757663,2019
16241,SAR,Arabia Saudí,2019-01-06,51.8539832,2019
15367,RON,Rumanía,2019-02-23,47.91098837,2019
16679,SEK,Suecia,2019-02-23,123.008883,2019
18003,TRY,Turquia,2019-12-01,16.31159523,2019
14492,PKR,Paquistán,2019-01-06,36.33185466,2019
19433,VED,Estados Unidos,2019-03-08,562.0468943,2019
6889,HKD,Hong Kong,2019-12-10,26.13918419,2019
17617,THB,Tailandia,2019-09-11,37.5293778,2019
10636,KZT,Kazajistán,2019-11-16,12.24614213,2019
2136,CAD,Canadá,2019-11-16,26.58156547,2019
7304,HRK,Croacia,2019-02-23,0.27388935,2019
5541,EGP,Egipto,2019-11-16,2.60524091,2019
18047,TRY,Turquia,2019-11-16,7.98782047,2019
17599,THB,Tailandia,2019-06-07,62.48259977,2019
2585,CHF,Suiza,2019-11-16,1.84476169,2019
3015,CLP,Chile,2019-11-16,26.55485046,2019
16717,SEK,Suecia,2019-11-16,33.39685204,2019
2098,CAD,Canadá,2019-02-23,88.43719899,2019
5503,EGP,Egipto,2019-02-23,3.57176321,2019
14113,PHP,Filipinas,2019-11-16,12.39192721,2019
18354,TZS,Tanzania,2019-12-01,10.43266732,2019
19242,USD,Estados Unidos,2019-02-23,1515.367931,2019
16265,SAR,Arabia Saudí,2019-11-16,22.79131552,2019
335,AED,Emiratos Árabes Unidos,2019-11-16,5.28885898,2019
3841,COP,Colombia,2019-02-23,707.4350161,2019
17168,SGD,Singapur,2019-11-16,11.92761065,2019
17618,THB,Tailandia,2019-11-16,38.66220327,2019
10609,KZT,Kazajistán,2019-11-05,17.28842162,2019
17603,THB,Tailandia,2019-03-08,73.93033018,2019
19855,VND,Vietnam,2019-11-16,2.7809264,2019
4327,CZK,República Checa,2019-11-16,0.88675905,2019
18828,UAH,Ucrania,2019-11-16,40.45444641,2019
1233,AUD,Australia,2019-11-16,55.86189619,2019
9862,KES,Kenia,2019-11-16,48.54826845,2019
15405,RON,Rumanía,2019-11-16,9.57774436,2019
14953,PLN,Polonia,2019-11-16,4.92653118,2019
19280,USD,Estados Unidos,2019-11-16,363.9359163,2019
3879,COP,Colombia,2019-11-16,186.3984939,2019
9446,JPY,Japón,2019-11-16,0.67469406,2019
17141,SGD,Singapur,2019-11-05,90.00903631,2019
19448,VED,Estados Unidos,2019-11-16,553.4015672,2019
18813,UAH,Ucrania,2019-03-08,75.31104372,2019
2558,CHF,Suiza,2019-11-05,2.26013318,2019
18398,TZS,Tanzania,2019-11-16,4.79512637,2019
12355,NGN,Nigeria,2019-09-11,148.0624817,2019
14516,PKR,Paquistán,2019-11-16,20.1240778,2019
14934,PLN,Polonia,2019-06-07,8.73125232,2019
5993,EUR,Europa,2019-11-16,355.0334605,2019
7744,HUF,Hungria,2019-11-16,0.27699791,2019
5142,DOP,República Dominicana,2019-06-07,10.27099776,2019
3444,CNY,China,2019-11-16,185.9345069,2019
14915,PLN,Polonia,2019-02-23,23.07647278,2019
18028,TRY,Turquia,2019-06-07,4.80435084,2019
19410,VED,Estados Unidos,2019-02-23,1959.776811,2019
14094,PHP,Filipinas,2019-06-07,12.59616164,2019
11041,MAD,Marruecos,2019-11-16,8.16514859,2019
13260,NZD,Nueva Zelanda,2019-11-16,13.76545792,2019
4773,DKK,Dinamarca,2019-11-16,1.68751177,2019
5161,DOP,República Dominicana,2019-11-16,13.54145708,2019
10272,KRW,Corea del Sur,2019-11-16,5.28848196,2019
6445,GBP,Reino Unido,2019-11-16,195.7749067,2019
2977,CLP,Chile,2019-02-23,66.88507785,2019
11930,MYR,Malasia,2019-11-16,33.40144766,2019
8638,INR,India,2019-11-16,114.9654419,2019
1214,AUD,Australia,2019-06-07,62.76821725,2019
15836,RUB,Rusia,2019-06-07,1629.166486,2019
7725,HUF,Hungria,2019-06-07,1.5286717,2019
20297,ZAR,Sudáfrica,2019-11-16,86.76708903,2019
6875,HKD,Hong Kong,2019-06-07,42.03902673,2019
11022,MAD,Marruecos,2019-06-07,9.0131068,2019
7342,HRK,Croacia,2019-11-16,0.15126911,2019
17149,SGD,Singapur,2019-06-07,47.63177603,2019
12789,NOK,Noruega,2019-06-07,10.1941005,2019
6894,HKD,Hong Kong,2019-11-16,21.06192573,2019
16246,SAR,Arabia Saudí,2019-06-07,40.74685646,2019
4754,DKK,Dinamarca,2019-06-07,1.14456947,2019
9427,JPY,Japón,2019-06-07,3.43201236,2019
9025,IRR,Irán,2019-06-07,18.45335561,2019
19429,VED,Estados Unidos,2019-06-07,557.3488292,2019
3425,CNY,China,2019-06-07,342.9802242,2019
11911,MYR,Malasia,2019-06-07,58.15609335,2019
5522,EGP,Egipto,2019-06-07,5.09511933,2019
9843,KES,Kenia,2019-06-07,57.42032054,2019
19854,VND,Vietnam,2019-09-11,1.99833032,2019
8168,IDR,Indonesia,2019-06-07,1.82564221,2019
17124,SGD,Singapur,2019-12-01,38.42606874,2019
762,ARS,Argentina,2019-06-07,30.89568872,2019
16678,SEK,Suecia,2019-02-16,112.1763062,2019
2976,CLP,Chile,2019-02-16,67.65858601,2019
4288,CZK,República Checa,2019-02-16,2.58926444,2019
1194,AUD,Australia,2019-02-16,175.4404558,2019
4308,CZK,República Checa,2019-06-07,1.83126105,2019
18809,UAH,Ucrania,2019-06-07,67.07460501,2019
2117,CAD,Canadá,2019-06-07,42.50550963,2019
316,AED,Emiratos Árabes Unidos,2019-06-07,38.06193288,2019
2996,CLP,Chile,2019-06-07,31.06254285,2019
13241,NZD,Nueva Zelanda,2019-06-07,23.78322568,2019
12769,NOK,Noruega,2019-02-16,23.79805259,2019
3860,COP,Colombia,2019-06-07,235.0982649,2019
11474,MXN,México,2019-06-07,44.40124125,2019
7323,HRK,Croacia,2019-06-07,0.54958226,2019
8599,INR,India,2019-02-16,306.4751821,2019
12337,NGN,Nigeria,2019-06-07,410.6884555,2019
2566,CHF,Suiza,2019-06-07,2.93575758,2019
14497,PKR,Paquistán,2019-06-07,25.09365213,2019
6401,GBP,Reino Unido,2019-12-01,654.15913,2019
1679,BRL,Brasil,2019-12-10,37.04585998,2019
2092,CAD,Canadá,2019-12-01,91.87502803,2019
291,AED,Emiratos Árabes Unidos,2019-12-01,45.38800093,2019
7739,HUF,Hungria,2019-12-10,0.21489561,2019
14069,PHP,Filipinas,2019-12-01,16.60311147,2019
4734,DKK,Dinamarca,2019-02-16,2.20576649,2019
5974,EUR,Europa,2019-06-07,447.5266153,2019
10597,KZT,Kazajistán,2019-02-16,13.5687283,2019
20278,ZAR,Sudáfrica,2019-06-07,85.78335058,2019
19811,VND,Vietnam,2019-12-01,1.72143346,2019
19836,VND,Vietnam,2019-06-07,5.69377903,2019
18379,TZS,Tanzania,2019-06-07,7.06241641,2019
8143,IDR,Indonesia,2019-12-01,6.16571728,2019
6426,GBP,Reino Unido,2019-06-07,300.840934,2019
10253,KRW,Corea del Sur,2019-06-07,11.98803689,2019
2546,CHF,Suiza,2019-02-16,5.93829676,2019
19261,USD,Estados Unidos,2019-06-07,498.6010169,2019
14914,PLN,Polonia,2019-02-16,28.20976889,2019
9029,IRR,Irán,2019-03-08,12.20516119,2019
3840,COP,Colombia,2019-02-16,663.912706,2019
14074,PHP,Filipinas,2019-02-16,16.42777344,2019
5954,EUR,Europa,2019-02-16,410.6463466,2019
7303,HRK,Croacia,2019-02-16,2.60932938,2019
9823,KES,Kenia,2019-02-16,82.3016089,2019
18359,TZS,Tanzania,2019-02-16,11.53379245,2019
20258,ZAR,Sudáfrica,2019-02-16,192.6272586,2019
6406,GBP,Reino Unido,2019-02-16,670.0408911,2019
17579,THB,Tailandia,2019-02-16,138.3762792,2019
15386,RON,Rumanía,2019-06-07,20.19462156,2019
8149,IDR,Indonesia,2019-02-23,130.1900525,2019
11002,MAD,Marruecos,2019-02-16,12.18552134,2019
3405,CNY,China,2019-02-16,845.5110252,2019
10233,KRW,Corea del Sur,2019-02-16,9.09995855,2019
18789,UAH,Ucrania,2019-02-16,146.6964161,2019
19409,VED,Estados Unidos,2019-02-16,1911.404936,2019
19816,VND,Vietnam,2019-02-16,3.4321149,2019
14477,PKR,Paquistán,2019-02-16,60.32009828,2019
17129,SGD,Singapur,2019-02-16,39.87778435,2019
3000,CLP,Chile,2019-03-08,28.00776733,2019
1646,BRL,Brasil,2019-02-23,91.69852249,2019
8182,IDR,Indonesia,2019-12-10,2.45686985,2019
16260,SAR,Arabia Saudí,2019-12-10,32.80890191,2019
19840,VND,Vietnam,2019-03-08,13.53280232,2019
20292,ZAR,Sudáfrica,2019-12-10,124.9362222,2019
5988,EUR,Europa,2019-12-10,379.2006479,2019
13624,PEN,Perú,2019-02-16,248.7294919,2019
19443,VED,Estados Unidos,2019-12-10,549.0083201,2019
19241,USD,Estados Unidos,2019-02-16,1606.444199,2019
11488,MXN,México,2019-12-10,34.64999324,2019
11891,MYR,Malasia,2019-02-16,117.0470219,2019
5502,EGP,Egipto,2019-02-16,4.54857873,2019
10631,KZT,Kazajistán,2019-12-10,12.43257829,2019
14938,PLN,Polonia,2019-03-08,9.43195636,2019
15816,RUB,Rusia,2019-02-16,3811.530324,2019
2097,CAD,Canadá,2019-02-16,97.55297285,2019
10617,KZT,Kazajistán,2019-06-07,20.28415122,2019
8619,INR,India,2019-06-07,169.426657,2019
3843,COP,Colombia,2019-09-03,675.5838605,2019
6440,GBP,Reino Unido,2019-12-10,273.2670565,2019
13619,PEN,Perú,2019-12-01,228.2481572,2019
4322,CZK,República Checa,2019-12-10,0.63571259,2019
3835,COP,Colombia,2019-12-01,490.753967,2019
8594,INR,India,2019-12-01,270.7973388,2019
13644,PEN,Perú,2019-06-07,81.49850583,2019
5949,EUR,Europa,2019-12-01,438.2667125,2019
5117,DOP,República Dominicana,2019-12-01,32.87517416,2019
9039,IRR,Irán,2019-12-10,2.02943595,2019
17163,SGD,Singapur,2019-12-10,13.57059667,2019
19275,USD,Estados Unidos,2019-12-10,527.8113876,2019
4729,DKK,Dinamarca,2019-12-01,7.34747524,2019
11036,MAD,Marruecos,2019-12-10,10.25959379,2019
2131,CAD,Canadá,2019-12-10,38.45669044,2019
9818,KES,Kenia,2019-12-01,80.61265374,2019
745,ARS,Argentina,2019-09-03,51.48914794,2019
8633,INR,India,2019-12-10,131.498047,2019
19404,VED,Estados Unidos,2019-12-01,1746.882403,2019
20253,ZAR,Sudáfrica,2019-12-01,208.6554775,2019
10997,MAD,Marruecos,2019-12-01,18.38743018,2019
2580,CHF,Suiza,2019-12-10,1.5148424,2019
1640,BRL,Brasil,2019-12-01,79.77984825,2019
14511,PKR,Paquistán,2019-12-10,23.92869737,2019
7337,HRK,Croacia,2019-12-10,0.73442367,2019
3439,CNY,China,2019-12-10,341.8921432,2019
1228,AUD,Australia,2019-12-10,51.61241812,2019
15400,RON,Rumanía,2019-12-10,12.0489311,2019
10600,KZT,Kazajistán,2019-09-03,17.62340103,2019
14909,PLN,Polonia,2019-12-01,17.43107753,2019
16673,SEK,Suecia,2019-12-01,120.0900719,2019
13224,NZD,Nueva Zelanda,2019-09-03,35.13748291,2019
19236,USD,Estados Unidos,2019-12-01,1339.544769,2019
3874,COP,Colombia,2019-12-10,294.9658725,2019
14472,PKR,Paquistán,2019-12-01,73.25818221,2019
16229,SAR,Arabia Saudí,2019-09-03,37.47628577,2019
2541,CHF,Suiza,2019-12-01,11.84843422,2019
17574,THB,Tailandia,2019-12-01,124.4178159,2019
2549,CHF,Suiza,2019-09-03,3.98101861,2019
2983,CLP,Chile,2019-06-04,73.00413825,2019
18792,UAH,Ucrania,2019-09-03,145.8743641,2019
14077,PHP,Filipinas,2019-09-03,12.37670398,2019
5156,DOP,República Dominicana,2019-12-10,10.12614666,2019
9008,IRR,Irán,2019-09-03,62.22797109,2019
20261,ZAR,Sudáfrica,2019-09-03,298.8346135,2019
3847,COP,Colombia,2019-06-04,649.9391522,2019
1648,BRL,Brasil,2019-09-03,51.63952684,2019
1189,AUD,Australia,2019-12-01,155.336713,2019
